#     run      RA         Dec        MJDstart       MJDend         node  inclination     mu0       nu0
2822 112.45758348701192 23.435044630493927 52261.405297249999 52261.511028520028 94.9927939999999 57.510406 123.90426578166051 -1.0679300769574973
2825 113.01556798332523 23.771587981460623 52262.248106120023 52262.35508129005 95.004217 57.505653 124.48444218236605 -1.2677180753399078
2826 126.32605385834133 37.694676574498615 52262.366514209949 52262.51744040996 95.000373 57.509475 142.46474966314989 -1.0628656071416913
2830 114.97457422613789 22.094607650713638 52263.254234020023 52263.477306270026 95.001538 52.506906 124.42081808891525 -1.2705149517502243
2831 138.93593114764508 45.852034454136394 52263.487102200001 52263.519443529978 94.9779349999999 57.550265 154.8775170805591 -1.3167062472676727
2854 13.254974829711212 -1.1649547463106502 52282.088505959953 52282.10716442002 150.717684 0.000966 13.254989299869122 -1.1643016626782401
2855 20.723596859943044 -1.0601638208622737 52282.116563279982 52282.140197329973 14.297501 0.000739 20.723583269799519 -1.0602465307938718
2856 29.512173811604402 -1.0580021252553071 52282.149330659951 52282.195769490048 127.373155 0.00883 29.512196022431475 -1.0492551019948475
2861 33.856882934745826 -1.0569096375003308 52283.093680279977 52283.174533600002 145.447671 0.002339 33.856898797031675 -1.0547347517714312
2863 124.68827707876748 36.3084355619525 52283.226501290046 52283.317720420018 95.000299 57.498939 140.55870344588277 -1.0568225257628958
2864 113.40741201786884 20.76231586648375 52283.328854820022 52283.431683659954 94.9994560000001 52.500221 122.45544573385024 -1.0575717259855337
2873 379.0695373970442 -1.0580590724531866 52287.065844749995 52287.182356470032 320.029998 0.003898 19.06950030297261 -1.0614016945895643
2882 141.71496614035215 42.231905684691696 52287.330620529974 52287.363376490044 95.000655 52.501052 154.48640324189978 -1.0576369967362769
2883 143.99664740867811 43.286125964716319 52287.371236600004 52287.503918979972 95.000762 52.502263 156.46600662743234 -1.0582771521222596
2886 376.6840367222203 -1.2678363245198279 52288.058656840047 52288.181802679974 326.945353 0.002443 16.68400175416166 -1.2697005891655386
2887 114.09047543900391 19.456615729323211 52288.190367140043 52288.329269000009 95.000059 50.00342 121.96843403999213 -1.2694291011294407
2888 113.68646018853768 19.360752963775074 52288.34032924004 52288.423670359953 94.9965949999999 50.004358 121.63517548720131 -1.0619918086720899
2955 75.380062690050792 -1.0573670917549525 52312.075420320027 52312.135542029981 9.820768 0.0047 75.380026726046111 -1.0616459238837375
2960 76.568853946177938 -1.2674784164155655 52313.063701700004 52313.111799059952 25.7854960000001 0.005101 76.568782477943671 -1.2714304696420573
2961 117.94751604278382 23.133781666353396 52313.120214059949 52313.177847970022 95.008815 49.999194 127.1137436422448 -1.2611774392502098
2963 124.57753116396026 29.049015296107704 52313.188584749994 52313.232950420024 94.994367 50.012168 135.49705913876431 -1.0680061006019999
2964 127.10070492494789 30.957689205883188 52313.240812029981 52313.474664720023 95.0000440000001 50.002207 138.40078105389856 -1.058072677612683
2968 82.712415157122763 -1.0575030273771016 52314.081545120025 52314.112642550004 90.636231 0.001306 82.712391281867014 -1.0573229868396772
2986 121.22476899420904 2.0533580013957655 52318.223559670019 52318.355827420026 95.009682 7.499589 121.27105268988259 -1.2660569055792574
2987 148.09655549393366 52.934692787171279 52318.365469420023 52318.412322879973 94.998973 60.005391 163.7777044079759 -1.060917382407188
2989 176.01060761741235 58.627362939480037 52318.433161220019 52318.478356150001 94.998869 60.015479 180.33276173791847 -1.0707849873033648
3015 122.57121058567465 2.423013768913667 52338.108169290048 52338.27899785 95.007624 7.499946 122.65061622105338 -1.0559651000166312
3031 121.84526420406831 3.2697178973997851 52345.124221899998 52345.410318279974 94.998195 9.999852 122.00144954454103 -1.2676390977665994
3058 187.1191925574422 56.750528863743369 52354.312361770018 52354.346776259954 185.005141 89.999341 241.7735618987887 -1.158368648528612
3059 154.43775364854434 44.3691316602903 52354.356040159953 52354.421552079984 94.994881 50.016886 163.67845922798705 -1.2802910243719103
3063 181.3242553743143 11.312827251121247 52356.378511179973 52356.41168177002 94.996764 12.497023 181.39496630499411 -1.1592251451608515
3064 183.13867378132852 11.22707088645503 52356.418951070023 52356.446731440054 94.9985809999999 12.519736 183.17381851846434 -1.2862453172588193
3098 220.23723412599276 4.9712022652743357 52364.40415407002 52364.447275840044 95.0667790000001 7.509343 220.0939578723108 -1.1755661258131815
3103 150.98541769020673 48.384915385965336 52365.099534300003 52365.204850940041 95.0012599999999 54.995278 163.18598674051677 -1.2624114804052196
3104 206.72247827634223 5.9150008654869586 52365.215842170022 52365.235329890042 94.7624959999999 7.433323 206.60291208570013 -0.98324497752311191
3130 183.01793824053806 53.926195025456053 52379.180268559954 52379.228365920018 95.000088 54.993892 183.83290057938896 -1.0511594322839266
3170 265.73154500187349 -1.1580752659840539 52397.435116659959 52397.455019020017 161.667572 0.000457 265.73154724724435 -1.1585185674096938
3177 203.13373906863367 52.305808292598755 52402.133287600001 52402.278823579982 95.0005630000001 55.000777 195.97349824716068 -1.2688176126226016
3180 200.01006176941877 52.978144028267103 52402.338233420021 52402.441062259953 95.003193 54.998476 193.97429230097293 -1.0561828329158471
3183 188.40228763607502 58.686291403774796 52403.123552290046 52403.183673990046 94.998288 59.993679 186.76709600869336 -1.2618800764488067
3184 216.06484639597585 54.601761002922863 52403.19145682003 52403.25945654005 94.9954789999999 59.993434 202.39376577177526 -1.2607904527801694
3185 241.07119644563883 37.117950431004807 52403.27103045996 52403.331981429976 95.0056180000001 55.002044 226.43480847454839 -1.062062116518687
3187 225.33519867010094 48.601264390688804 52403.357754750003 52403.437364179976 95.0017510000001 57.496662 210.34990634223746 -1.2639387291651998
3204 253.93952135453097 -1.1623108330061844 52424.330960759951 52424.3620582 311.066188999999 0.000525 253.93951557406547 -1.1618698998832515
3206 244.16492956967713 39.703681396294343 52424.376605440048 52424.393605370024 94.995032 60.000597 226.35609360378248 -1.2643801794589258
3225 204.41572414995568 57.424585238040933 52434.185331290042 52434.328379479979 95.003891 60.012665 195.31393089318183 -1.0683909439020456
3226 232.35505324247862 47.917804788705169 52434.33724982998 52434.427225070023 94.9955509999999 59.996909 214.54194879771629 -1.2621153621649839
3229 181.79277906264582 6.4314385059298802 52435.159993940055 52435.183627979975 95.0032930000001 7.486765 181.81247515834488 -1.0436812423815602
3230 199.96034389463301 6.1908497415578125 52435.200972840044 52435.237045870024 95.024173 7.505899 199.87384663437697 -1.0635967115659644
3256 -42.042900210822502 -1.0615851554706641 52457.402561770024 52457.427025079982 114.122363 0.009401 317.95725885008954 -1.0577862000290585
3313 325.34016070191149 -1.2667155247391908 52516.254970679976 52516.281507150001 145.433193 0.000513 325.34017204533546 -1.266716357656358
3322 -55.188973254383384 -1.166027721218833 52522.173989540053 52522.212550349999 104.777372 0.000648 304.81103913565704 -1.1658057344667485
3323 312.22625645667756 -4.4233126983190623 52522.222759740042 52522.252198640046 314.989555000001 45.182526 309.90610058756391 -1.1611920306200989
3325 346.1816638885561 -1.2712019866227418 52522.276284679981 52522.480283840043 170.669374999999 0.00048 346.18167450740219 -1.2712395443096944
3354 13.77900699110026 -1.1613810571529715 52551.294339679975 52551.305120129975 105.748228 0.471233 13.779268674762227 -0.69042631281033229
3355 20.353200510301512 -1.2664238553883944 52551.340868750005 52551.450746340044 169.375703 0.001444 20.353227871483366 -1.2656806262868405
3356 363.71913353982586 31.924856786089098 52551.46739642998 52551.500981659956 342.831098 62.033564 20.354026437283341 -1.1052215739137747
3358 260.02101102799168 59.326549748446425 52552.079522620021 52552.139229690045 94.9933 82.493713 214.52520273226608 -1.0491241352000933
3360 -52.48642631570894 -1.2670169131731028 52552.163561029978 52552.37585282998 98.7843760000001 0.001022 307.51359350174857 -1.2665256678437502
3362 381.43768097794344 -1.0579969955504163 52552.389862600001 52552.482740259955 230.333338999999 8.6e-05 21.437682368455835 -1.0580385521287343
3366 366.01341009312029 34.666283943427267 52553.293040720026 52553.33906492003 342.859855999999 62.007148 23.715288756931297 -1.0651858661771227
3367 364.51291160912541 32.53395922695794 52553.348200229979 52553.400858550005 342.865021000001 62.005847 21.254954149991644 -1.2713923971913772
3368 40.931517143020208 -1.0583670352896439 52553.413495009954 52553.424275450001 119.138081 0.001373 40.931511962130891 -1.0570230181953824
3384 306.77021270693513 -1.0580938506819368 52557.15741714005 52557.482074329979 276.282418999999 0.001112 306.77019500395312 -1.0586580290603533
3388 313.74570006597389 -1.2674701477827381 52558.189268890048 52558.48448717998 208.757109 0.0002 313.7457012104914 -1.2676633432510385
3427 310.32112831502207 -1.2671703562898182 52576.092039699994 52576.145527290049 295.446365 0.003191 310.32106007369197 -1.2679895068576239
3430 384.7205751599916 -1.2655413966174092 52576.218889890049 52576.253304379978 296.946972 0.008585 24.72056776724267 -1.2741199159910059
3434 311.15488217567656 -1.2679661880936417 52577.069581970019 52577.298044440053 160.916823 0.000183 311.15488569200994 -1.2680570288187036
3437 310.78641615252917 -1.0581803575743878 52578.064615609954 52578.266541599995 264.900445000001 0.001778 310.78639327839034 -1.0594568828860857
3438 391.59901880585181 -1.2674650400026191 52578.276494490055 52578.354445390054 308.967351 0.002906 31.599010550748503 -1.2703470428008397
3458 39.445815554758866 -1.2669447585686324 52584.32623107003 52584.340328570019 64.125253 0.000646 39.44580257422421 -1.2666750270176932
3460 23.383472281464826 -1.2675306111949216 52585.216719609954 52585.317889920021 188.341706 0.000334 23.383479418159425 -1.2674439304605274
3461 43.745650535015507 -1.0585269962930619 52585.32733057002 52585.372110870027 143.996503 0.003095 43.745660697075714 -1.055481398479333
3462 114.68976175692111 18.427300688084838 52585.38226645995 52585.501680600006 95.0021620000001 47.503898 121.68767433408084 -1.2676290204693808
3465 327.69881537735768 -1.2672748156522224 52586.120132570024 52586.266083190043 170.597952 0.000675 327.69882913416416 -1.2675374648741238
3478 120.16112363879532 3.2163869709379793 52591.43898770996 52591.507402059957 95.004668 10.000385 120.33202782035663 -1.057069119178937
3511 66.707335613833109 25.86075143730227 52614.263605170017 52614.294702599997 245.194524 -90.141736 91.060016682704216 -1.4231209074896429
3512 422.84076822815359 24.13167508529223 52614.302946690048 52614.335702649994 335.414593 25.315182 63.065348775782155 -1.1609467289259716
3513 114.87572721218071 18.889053841959726 52614.345573820021 52614.402793100002 95.0045110000001 47.501755 122.13584802235508 -1.0549122186201305
3518 142.70424573740371 6.3622936143293307 52615.462282620028 52615.51494094004 94.964983 10.006654 143.01510725860769 -1.0702960039185665
3525 162.85788826489389 8.2145844394194327 52619.434299840046 52619.524275079981 94.999124 10.003944 163.09292187089059 -1.0626882422535358
3530 119.98540592744011 23.326977727813368 52621.365676609952 52621.529041790047 94.996679 47.506457 128.64588762842524 -1.062363322004412
3538 119.76405132622712 4.0114262554509112 52622.385916790045 52622.517769899998 95.010884 12.496278 120.03685600916786 -1.2651209988787235
3557 66.448773746456183 22.674134678766592 52639.162912750005 52639.194010179985 65.4966439999999 89.961221 88.17413692521977 -0.86358490375067332
3559 422.29964466141234 24.330907334110485 52639.207378659958 52639.238476090046 335.411096 25.305438 62.575853734134867 -0.94162952087485807
3560 113.12860900935762 15.571026002511868 52639.25018964005 52639.387432970019 95.005889 45.000122 118.69563248827761 -1.264376212894144
3562 148.85418215081003 37.531217602373765 52639.444948950004 52639.499680429974 94.998225 45.008993 157.10319731353221 -1.2721120297003516
3563 166.74355351603225 -1.0598204799413629 52639.509903350001 52639.530634970026 279.643203 0.002971 166.74357487509042 -1.0570836308133549
3565 19.23102530584984 -1.2696794812473995 52640.056250329981 52640.118859829978 113.105569 0.003054 19.23102987417095 -1.2666324614636792
3600 132.4678238032372 54.193898882654103 52662.317723140048 52662.360015650003 95.001719 67.495235 157.32802317130847 -1.0518689419048153
3605 113.55199520069957 16.222832329246494 52664.16609305 52664.234507399997 95.0013760000001 44.99923 119.43387811514852 -1.0572009322220277
3606 126.41264934338079 26.200963136879551 52664.244350079985 52664.31193517003 95.004689 45.000004 135.01628151248218 -1.0559381839076454
3610 395.90356694439765 47.03766647203669 52666.104396829978 52666.158713679979 274.994581999999 52.497746 25.49034320133525 -1.0525203082020187
3614 114.40523884642451 15.287784480631137 52666.21503054005 52666.241567020021 95.003926 42.502887 119.4902207483896 -1.2665064722799049
3615 143.66409837912502 35.705341189986072 52666.253171349999 52666.288000470027 95.002848 45.000719 152.5609354590716 -1.0568258586911363
3624 161.45821333077802 -1.2678507040990312 52666.451268490047 52666.474902540052 307.815289 0.001632 161.45824338940326 -1.2669465506191935
3628 393.53834270241811 47.49794072537847 52667.065869420032 52667.127235020023 275.007412999999 52.520834 23.838435203262627 -1.2860042563560181
3629 399.77573082133648 45.763985145228837 52667.136341199999 52667.185267829977 274.995415999999 52.501692 28.449221186391014 -1.0568575049221682
3630 118.39583037873807 3.9503256436160461 52667.194780950005 52667.302170750001 95.004651 12.500349 118.68629116142193 -1.0581800702221462
3631 118.52038916593739 4.798751936852705 52667.310837970021 52667.51773955 94.995233 15.001254 118.94592685051192 -1.2691587046893695
3634 392.10717178375796 45.56491833561671 52668.066422899996 52668.12612997002 275.001834 50.012225 23.606755798213438 -1.0674329572923562
3635 114.9991353097022 15.758169054606901 52668.135374890051 52668.224520859949 95.0092369999999 42.498157 120.23260655153278 -1.2624270152412931
3636 118.69182223282101 5.0562206048537774 52668.233503599993 52668.250503529976 94.998288 14.997633 119.1731339375351 -1.0573521787790199
3642 390.27481703359274 45.802695159132178 52671.063558470021 52671.099216859962 274.985404999999 49.990039 22.315671258608685 -1.2516907453360779
3643 398.92166310886472 43.280564896515124 52671.107163500004 52671.151943799996 274.991998999999 49.996943 28.974183771893504 -1.2605100491998071
3644 114.36337633257362 15.525149595690955 52671.160786049993 52671.286419679978 95.00521 42.499903 119.6108459016402 -1.0558650712281743
3646 131.37646332446636 27.263529159128847 52671.308686470024 52671.329832720032 94.986933 42.524489 139.28626899508529 -1.0798614681203913
3647 138.62617056246236 31.092084979995978 52671.34221212002 52671.418504490051 94.999239 42.509566 146.68564015267242 -1.063185111282515
3648 181.9207667954266 48.694486302551518 52671.428341690051 52671.449902579974 94.997089 50.002887 182.96654323651103 -1.2666386986994231
3649 181.77114075170311 48.689968482452997 52671.458716990041 52671.470741329977 95.006113 50.002862 182.87071883406657 -1.266710009703359
3650 185.35977142684109 48.735293591196665 52671.477909790046 52671.530153479973 95.0012350000001 50.001052 185.23776046609169 -1.2651914918383265
3664 208.46232610621908 46.220730582701094 52681.44883647003 52681.491958240054 94.9862299999999 49.977675 200.98920580604457 -1.2415456870262285
3697 164.46719281401661 54.446188535623513 52704.262897000008 52704.297726120021 94.9982539999999 57.494533 173.22852360731972 -1.2623868980172308
3698 152.53995439368273 41.258362267443133 52704.309303990049 52704.3988646 95.000118 47.504463 161.19856608853573 -1.2721113645316047
3699 182.6354116514587 46.207260198195854 52704.407798350003 52704.508139400001 95.0010679999999 47.502768 183.36375123503532 -1.2705855920588724
3704 133.41738169492743 28.164870497462438 52705.246854590048 52705.322317690043 94.9974400000001 42.505476 141.29778658593673 -1.2710329180901745
3705 189.2691425039238 56.369315260471986 52705.332851940053 52705.501192709962 94.99917 57.501994 187.36292621895308 -1.0583773137033883
3712 164.5123935480083 54.457426988533427 52708.35967324004 52708.46540450996 95.000745 57.502358 173.25802921304987 -1.2666504863826507
3716 180.63651064747606 46.360601225378893 52709.39832614005 52709.496594029973 95.001437 47.511912 181.99013075154161 -1.0667227063892477
3723 225.09870956847183 38.654653281074765 52710.405498559951 52710.500449390049 94.9979389999999 47.503468 215.20364915412435 -1.0581285267727805
3804 158.96171050742365 9.9924944611693842 52721.134828540045 52721.218998920027 94.997535 12.501159 159.37880098013162 -1.2684798771878611
3805 188.64365270378968 11.208043918540648 52721.229067770022 52721.280067559957 94.983926 12.486819 188.57462265032518 -1.2539879637911677
3813 143.66971285113064 35.70692734244377 52722.100340229983 52722.323412479978 95.000963 45.002921 152.56515512188909 -1.0601263709679025
3818 153.74124592459088 39.16522499758355 52724.227955040049 52724.403759190041 94.9980949999999 45.002451 161.26997551158962 -1.2676118159508938
3829 148.82990150795982 9.0825542795992593 52728.120541279983 52728.130907090046 94.995135 12.501128 149.34627563034979 -1.0568978323024272
3830 119.08428289802229 5.1551696233210018 52728.139511440044 52728.270949920021 94.993623 15.001466 119.57620454853759 -1.056412747808869
3835 149.0687206122403 9.1091835463276443 52729.110296579973 52729.127296509956 95.0878489999999 12.469655 149.5858308508698 -1.0232631686470204
3836 149.99910328038041 9.2253754879756507 52729.135213059948 52729.399333920024 95.000109 12.498856 150.50970601976329 -1.0581355461051412
3838 193.55688936892537 50.915179089170984 52729.426633879972 52729.478462929983 94.9964890000001 52.49479 190.38274024437342 -1.2602642739267007
3840 153.68841522158667 36.702137079476913 52730.094681050003 52730.204144009957 95.0006659999999 42.507467 160.36947021772718 -1.2745978764829613
3841 166.35347976842962 5.8409993161835496 52730.213208379981 52730.34506149005 94.997466 7.498594 166.44911364453313 -1.2671245717316513
3842 182.59500816438631 6.4362468570431188 52730.354059159952 52730.455644109956 95.000961 7.499509 182.6097743319049 -1.0567104194029135
3893 154.64261414829909 37.208860454879257 52754.113315040049 52754.302387429976 94.999046 42.5006 161.26011715117895 -1.0575432298482259
3894 205.08281670195484 10.492129284584474 52754.312163809962 52754.445260820023 94.996008 12.49988 204.73789827120436 -1.2657460642787282
3900 125.05522760960565 21.270942570633732 52755.112083729982 52755.449594529979 94.9984480000001 40.0044 131.21752995342683 -1.2694150008746179
3903 183.83712382175469 8.9394982962583285 52756.117286840046 52756.288115399999 95.000949 10.000351 183.8510663729823 -1.0588247414650214
3905 201.24719413294949 6.1457993172355021 52756.299245029979 52756.350244820023 94.9989040000001 7.49966 201.1540700970973 -1.0568160758686569
3909 197.87235442518525 8.4842773429717617 52757.190740429978 52757.321764279979 95.007676 10.001332 197.73237239800306 -1.269940709983479
3910 211.74654751248315 5.6468218564698631 52757.330342220026 52757.419902829984 95.003423 7.501833 211.61143021046135 -1.0584720266613232
3911 236.06766102855326 30.881054943378853 52757.429360440045 52757.454653020024 94.976205 44.98754 226.88477780797817 -1.0353130740664946
3918 190.14648775011429 51.32816430735415 52758.123751920022 52758.292092690048 95.001936 52.501334 188.21446863864492 -1.0587266180220929
3919 201.4076741507985 40.027906703856296 52758.301615990051 52758.447151970024 94.9999210000001 42.50625 197.49467755274404 -1.2704528980879413
3925 181.46527454285877 38.888449960902165 52760.134635040042 52760.149976440051 95.0043 39.969674 182.24987826203477 -1.0265816736808446
3926 226.35536458911531 37.873925378995885 52760.270692540042 52760.362740940043 95.002317 47.504276 216.445867268488 -1.2701233922574218
3927 228.29764137807982 32.509325841355917 52760.376164420028 52760.458676270027 94.986279 42.495588 220.33640597338621 -1.0458282576155378
3957 216.12702853561552 46.739657842198667 52787.157109259955 52787.172036029973 94.998477 52.501559 205.75311454354693 -1.2666839931158678
3958 230.14409124666699 38.542863250253461 52787.226196050004 52787.311195700007 94.998012 49.998974 218.68126080819718 -1.2634576329193072
3959 217.29766898561743 46.37290862399044 52787.320077209959 52787.325467429982 94.984292 52.474603 206.63236867742197 -1.2349850171888046
3964 209.18898084925448 48.592417847583562 52788.133336600004 52788.267262879977 95.00408 52.506686 200.72997293992142 -1.2722331212299929
3965 230.29393371130803 38.71962245689916 52788.276240290048 52788.360410670022 94.9756810000001 49.996352 218.6756139477985 -1.0397937762259273
3967 236.24182187057784 30.782851079466031 52788.380146140051 52788.424511809957 94.9777300000001 44.991612 227.0641968418378 -1.0386345798239907
3970 183.92419980826247 13.729449069428794 52789.138612509953 52789.205782970028 94.9988239999999 15.001263 183.95465197620368 -1.2692794037011725
3971 199.81872046086642 13.253100796762221 52789.213553620029 52789.30891907998 94.998204 15.00162 199.41893871299376 -1.2680986513420254
3972 225.27621792350931 10.269094319330977 52789.316496700005 52789.379106199995 95.016212 15.003688 224.51499444163017 -1.2719952822055203
3983 221.00027828119033 37.580028119579715 52797.316284400003 52797.387186550004 95.002653 45.001013 212.77171014635874 -1.2690209193026734
3992 222.00194690228136 37.214307249866152 52811.230943999995 52811.304748570023 94.9926049999999 45.003315 213.64491798794086 -1.2646378974396351
3996 207.59538766578072 12.832616555016942 52812.154840320029 52812.26596182002 94.989552 14.999812 207.00472646640713 -1.0558941112837392
3997 236.13899540936558 30.840629541498178 52812.275528920029 52812.339382309961 94.9774600000001 44.993012 226.95858650531829 -1.0400148010083035
4002 209.02219542892271 36.376088149766602 52813.162350579973 52813.289228109948 94.9794979999999 39.998192 204.13198142127948 -1.0472524255213471
4003 245.05902953838276 24.921709594163744 52813.298234999995 52813.335966550003 94.992644 45.00067 236.8152353512811 -1.2626340956558149
4007 206.02069843778537 34.31698718191516 52814.157504379982 52814.195650559952 94.9975300000001 37.502925 202.23732425767247 -1.2666777323961627
4010 216.46539674416036 31.871478631722255 52815.158153070028 52815.2659575 94.97882 37.49108 211.31644832475371 -1.2502821693088895
4011 230.13703228361766 61.009558141602639 52815.274504059955 52815.382308490043 95.0043049999999 70.001666 205.09982796804999 -1.2695674192016584
4014 208.71049392173146 34.002723283763061 52816.15938985 52816.285438109961 94.9883110000001 37.497567 204.47385260719568 -1.049714504010367
4015 239.15726998489723 79.356610513003844 52816.296139040052 52816.375748470033 94.999074 85.001544 193.61195939773512 -1.2667535863407344
4023 209.31806265881758 31.240109449649793 52821.203478940042 52821.249088509954 94.99827 35.003076 205.62024297808583 -1.2667566648060589
4031 -49.162429437411312 37.753308644759947 52821.396819190042 52821.417550809958 129.427844 -90.060937 347.18859626553922 -1.1518802197280109
4072 350.34195004231719 51.394610119965456 52872.32585982998 52872.368566970021 186.887859 78.515117 313.63031990957734 -1.0621710973579834
4073 21.717635518848603 -1.0575535084834295 52872.387339590052 52872.449119820019 163.747518 0.001417 21.717656131257993 -1.0566816984565608
4076 262.16319482361956 7.1086381813832702 52873.129096629971 52873.224876720022 98.6168659999999 27.191365 260.76225652573476 -1.0520538827568195
4100 341.70488253988162 62.175995686599485 52900.365891490052 52900.442183859959 186.880959 78.509968 301.8727942633779 -1.0550239781826918
4107 310.7332416778907 31.122622383123964 52901.092995729974 52901.112068820024 309.743622 89.842995 340.87191841551942 -0.76600308988742882
4114 -49.244906150246479 32.594758855183741 52902.095907609946 52902.131565999996 129.492684 -90.021591 342.09341607303122 -1.0751903271308891
4115 -49.220694190716145 34.3434474603363 52902.139543159959 52902.16359184005 129.343376 -90.145369 343.69263653327346 -1.2675908703854797
4116 300.60680676476346 39.794081434943955 52902.173381070024 52902.200746809955 219.493744 41.398 302.67510123049516 -1.2543241116729618
4119 -48.968326115422158 34.275664630998634 52902.212345679975 52902.236808990041 129.402823 -90.081413 343.68765734888927 -1.3917846546018444
4127 299.88286754685657 39.523685944283478 52908.194426590053 52908.225109390041 219.506601 40.994435 302.09616521361244 -1.0626433176991859
4128 343.15296807873102 -1.0564185725932378 52908.233997629985 52908.447118700002 171.020283 0.001056 343.15298736948461 -1.0565631171432264
4134 245.47672924204329 75.376697251193903 52909.088813750008 52909.248447240054 186.879511000001 78.507751 269.31928309653335 -1.0532702318081253
4135 335.90975793725607 66.112866471513357 52909.25891705 52909.381648250004 186.871108999999 78.502474 297.19471054091179 -1.2543440596552484
4136 388.85603446536396 -1.2606597427931512 52909.399761249995 52909.484346270023 298.178935999999 0.003748 28.856035441498342 -1.2644074810812018
4143 257.7394775387686 76.521337184452079 52910.104616670025 52910.155616459961 186.879088000001 78.511838 272.49512583170053 -1.2667790862078483
4144 267.1017432925297 77.061531255335822 52910.164192390046 52910.238826229979 186.883113 78.516421 274.70257908322384 -1.2720815122048423
4145 -14.90283675338237 -1.2668465529065278 52910.248806140051 52910.457780890043 138.776109 0.00107 345.09718445167022 -1.2663721140986861
4152 354.97778721911408 41.699071933578843 52911.167317529973 52911.239463570018 186.895971 78.520744 323.83956068226968 -1.0727804718504172
4153 -15.262560652000543 -1.0555988063706914 52911.252172340042 52911.320172059954 125.222941 0.001926 344.73746670980915 -1.0543733433418712
4157 20.652310379221465 -1.0538220000663232 52912.317296629983 52912.425930320023 136.912355 0.002399 20.652329883965439 -1.0516705882263047
4158 80.519757413435244 -1.2666348825132911 52912.448024820027 52912.479536879982 172.194276 0.00126 80.519758227126189 -1.2653754205898908
4184 306.38074651793295 -1.0579347284896636 52929.083886320026 52929.200398029971 181.550993 0.00043 306.38075105389117 -1.0582876951532703
4187 -49.108064333809949 -1.2671329858912765 52930.083431050007 52930.121577229977 29.016385 0.000556 310.89193313590783 -1.2665888860191645
4188 -14.867572420296408 -1.0568799881460829 52930.130639270028 52930.190346340052 1.459514 0.000961 345.13241056818049 -1.0566098312828351
4191 -42.675784582163679 -1.2674581837113801 52931.063833959954 52931.06963880996 126.191033 0.004778 317.32431910354791 -1.2665355942905743
4192 -51.694052232900617 -1.2675244515361097 52931.077099590046 52931.281098750005 78.391327 0.001904 308.30597487895665 -1.2660677279897494
4198 308.15461536543819 -1.0581558856828139 52934.068956249997 52934.378272050002 270.498850999999 0.000746 308.1546044543785 -1.0586116289535934
4203 303.80931434841068 -1.2679220919835759 52935.061607240044 52935.383362 136.47456 0.000253 303.80931981193407 -1.2679775633416703
4204 111.63240605213545 35.264923196558982 52935.394541829977 52935.496956040042 94.998703 70.008353 133.50697030134936 -1.274925727701713
4207 307.31518620339119 -1.0573850312773136 52936.062557890051 52936.374361479982 257.414341 0.000809 307.31517658290289 -1.0580038603338366
4208 111.34560597175151 35.263420195896401 52936.386308020024 52936.495770979978 94.997895 70.007765 133.40362613872102 -1.0647530677538861
4233 110.44067056659934 36.958941586311852 52946.366885350006 52946.428665579981 94.9996279999999 72.503513 134.60862688878538 -1.2688668853632636
4247 345.31354767226077 -1.26749070691036 52959.119895459953 52959.234748640054 209.031753 0.001057 345.31356457977944 -1.2682212122808876
4252 344.51093752056465 -1.0566618459871002 52962.05281799005 52962.085988590043 324.891173 0.000877 344.51092228190436 -1.05695632188364
4253 -14.610535189939352 -1.0572889112876178 52962.093538859954 52962.164855640047 161.19867 0.000603 345.38947590860045 -1.0572448452154097
4263 -15.723898550540602 -1.2683096902575908 52963.096766429975 52963.286253450009 13.023058 0.000235 344.27609688805018 -1.2681966688328399
4264 110.72352786911974 38.012348838410048 52963.295575229982 52963.402135759956 94.996787 72.515225 135.66322712346857 -1.0691598246070197
4288 380.23866884445397 -1.2652311208783233 52971.187292579976 52971.256950829978 303.880318 0.004722 20.238644203099465 -1.269819912147752
4294 112.92941717715152 41.301182942332986 52973.321948600002 52973.421460379985 94.9952740000001 72.518886 139.3580466492908 -1.2824238063592643
4326 21.937392063380237 -8.2560733439223739 52990.06579142002 52990.089425470025 32.0584690000001 35.005342 19.06391214287747 -1.0232374398262121
4334 46.695242242107355 8.7993523806413645 52994.1274768 52994.248549470023 32.00399 34.997225 49.047243873265565 -1.0559672121802506
4335 114.84155898794057 14.30314581385038 52994.25779612003 52994.351088420022 94.996991 40.001973 119.25778161501036 -1.2723079379982083
4336 144.68915850729974 10.473142666197555 52994.359645090051 52994.3853523 95.007936 14.998566 145.48637973663369 -1.0571966714663867
4338 144.50390301317842 10.442338825750889 52994.405328450004 52994.442645370022 94.997457 15.00223 145.30122250174847 -1.0615462104493452
4344 141.81927399449239 9.9814530810122939 52998.404725629975 52998.516261759956 94.999611 14.997159 142.61890967647753 -1.0551699272565871
4380 119.32683146702318 5.2118748689078913 53032.302914199994 53032.35349935 94.982901 15.003362 119.82398669004924 -1.0616610226310059
4381 172.00333352707781 13.575646274798679 53032.36376807998 53032.468255449996 94.999139 15.00016 172.370333727803 -1.0552065878022916
4382 188.65838195040706 38.884593055095927 53032.477588109963 53032.525270840051 94.999946 39.999915 187.84743794892924 -1.0568907162374592
4388 128.9308608699688 23.847283567963416 53034.4271687 53034.468631950003 94.952915 40.008669 135.61262645439646 -1.0860692947532862
